dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
5207,5,218194,11782476,379,123000000,379000000000,5,2373,15544,839376,518,1,ICMP,3,464798286,31876334,448,240,688,1
30492,2,131643,135621014,1490,174000000,1490000000000,7,2059,29,2842,0,1,UDP,1,105761,135561902,0,0,0,0
36218,1,36,1782,12,82000000,12000000000,3,7,2,591,0,0,TCP,3,4,4,0,0,0,1
24091,4,1497,110181,5,122000000,5000000000,2,14,4,7845,1,0,ICMP,2,13,13,0,0,0,0
9277,2,1420,102089,3,192000000,3000000000,3,17,2,5945,0,0,UDP,1,9,9,0,0,0,1
10284,7,25,1849,4,92000000,4000000000,2,3,2,924,0,0,TCP,4,8,8,0,0,0,0
14092,3,11,743,3,162000000,3000000000,2,4,2,371,0,0,ICMP,3,2,2,0,0,0,1
41968,6,3,252,0,3000000,0,2,1,0,0,0,0,UDP,1,1,1,0,0,0,0
30242,4,37,1676,3,142000000,3000000000,2,3,2,838,0,0,TCP,2,3,3,0,0,0,1
37235,2,14,822,3,152000000,3000000000,2,4,2,411,0,0,ICMP,4,2,2,0,0,0,0
37010,3,30,1439,3,172000000,3000000000,2,5,2,719,0,0,UDP,3,2,2,0,0,0,1
27169,5,18,1154,3,142000000,3000000000,2,4,2,577,0,0,TCP,1,2,2,0,0,0,0
14079,2,2,122,0,2000000,0,2,1,0,0,0,0,ICMP,2,1,1,0,0,0,1
17204,7,13,1055,3,152000000,3000000000,2,4,2,527,0,0,UDP,4,2,2,0,0,0,0
19903,4,3,234,0,4000000,0,2,1,0,0,0,0,TCP,3,1,1,0,0,0,1
20378,3,4,296,0,5000000,0,2,1,0,0,0,0,ICMP,1,1,1,0,0,0,0
7147,6,8,547,0,9000000,0,2,1,0,0,0,0,UDP,2,1,1,0,0,0,1
39893,5,1,73,0,2000000,0,2,1,0,0,0,0,TCP,4,1,1,0,0,0,0
22265,4,4,320,0,5000000,0,2,1,0,0,0,0,ICMP,3,1,1,0,0,0,1
31076,7,5,395,0,7000000,0,2,1,0,0,0,0,UDP,1,1,1,0,0,0,0
40000,2,2,148,0,3000000,0,2,1,0,0,0,0,TCP,2,1,1,0,0,0,1
26009,3,3,222,0,4000000,0,2,1,0,0,0,0,ICMP,4,1,1,0,0,0,0
20244,5,2,146,0,3000000,0,2,1,0,0,0,0,UDP,3,1,1,0,0,0,1
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,ICMP,1.0,2668.0,856.0,0.0,0.0,0.0,0.0
6918,3.0,769.0,75754.0,121.0,238000000.0,121000000000.0,3.0,1931.0,29.0,2842.0,0.0,1.0,UDP,2.0,4425.0,3413.0,0.0,0.0,0.0,1.0
11635,4.0,39341.0,9551360.0,250.0,423000000.0,251000000000.0,5.0,2790.0,8324.0,651552.0,277.0,0.0,ICMP,3.0,231511.0,9897209.0,0.0,0.0,2.0,0.0
29922,5.0,92938.0,82781700.0,417.0,721000000.0,417000000000.0,7.0,4920.0,12659.0,9838564.0,421.0,1.0,TCP,4.0,135577081.0,135892103.0,175.0,503.0,3838.0,1.0
42935,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,13797.0,19190.0,14953872.0,639.0,1.0,TCP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
28488,4.0,195.0,19110.0,200.0,952000000.0,201000000000.0,9.0,2800.0,29.0,2842.0,0.0,1.0,ICMP,2.0,271449699.0,271451391.0,3.0,3.0,6.0,1.0
29862,2.0,937.0,91826.0,960.0,240000000.0,960000000000.0,7.0,2053.0,29.0,2842.0,0.0,1.0,ICMP,3.0,271012798.0,106050.0,2.0,2.0,4.0,0.0
3969,4.0,66211.0,70580926.0,146.0,689000000.0,147000000000.0,3.0,8803.0,13671.0,14573286.0,455.0,0.0,UDP,3.0,865702303.0,6497.0,7674.0,0.0,7674.0,1.0
6402,3.0,441.0,43218.0,451.0,538000000.0,452000000000.0,7.0,3421.0,29.0,2842.0,0.0,0.0,ICMP,1.0,271228089.0,271126588.0,0.0,0.0,0.0,1.0
6612,3.0,646.0,63308.0,661.0,628000000.0,662000000000.0,5.0,3421.0,29.0,2842.0,0.0,0.0,ICMP,3.0,406812467.0,135892103.0,1.0,1.0,2.0,0.0
30222,2.0,131380.0,135595240.0,1220.0,177000000.0,1220000000000.0,5.0,2053.0,29.0,2842.0,0.0,1.0,ICMP,3.0,271099311.0,192563.0,1.0,1.0,2.0,1.0
10026,4.0,76349.0,79555658.0,243.0,432000000.0,243000000000.0,5.0,1931.0,9452.0,9848984.0,315.0,0.0,UDP,4.0,3539.0,3413.0,0.0,0.0,0.0,0.0
24911,3.0,116786.0,6306444.0,417.0,486000000.0,417000000000.0,5.0,10817.0,8407.0,453978.0,280.0,1.0,TCP,4.0,25454836.0,309664521.0,258.0,361.0,619.0,1.0
31153,4.0,124859.0,6742386.0,430.0,323000000.0,430000000000.0,5.0,3982.0,7935.0,428490.0,264.0,1.0,TCP,3.0,164424206.0,20113404.0,341.0,244.0,585.0,0.0
11229,3.0,1776.0,2019808.0,4.0,335000000.0,4335000000.0,5.0,4381.0,0.0,0.0,0.0,1.0,TCP,3.0,175207931.0,23693620.0,23.0,581.0,604.0,1.0
...,,,,,,,,,,,,,,,,,,,,
35383,2.0,2236.0,255039.0,7.0,682000000.0,78200000000.0,4.0,2053.0,29.0,2842.0,0.0,1.0,ICMP,3.0,271075008.0,192563.0,1.0,1.0,2.0,0.0
19387,1.0,3199.0,331026.0,9.0,764000000.0,864000000000.0,4.0,4381.0,0.0,0.0,0.0,1.0,TCP,3.0,175207931.0,23693620.0,23.0,581.0,604.0,1.0
35892,5.0,2080.0,223594.0,10.0,845000000.0,945000000000.0,4.0,2053.0,29.0,2842.0,0.0,1.0,ICMP,3.0,271075008.0,192563.0,1.0,1.0,2.0,1.0
20239,4.0,2082.0,230171.0,11.0,926000000.0,102600000000.0,4.0,4381.0,0.0,0.0,0.0,1.0,TCP,3.0,175207931.0,23693620.0,23.0,581.0,604.0,0.0
27140,3.0,3177.0,356480.0,12.0,1007000000.0,110700000000.0,4.0,2053.0,29.0,2842.0,0.0,1.0,ICMP,3.0,271075008.0,192563.0,1.0,1.0,2.0,1.0
13240,2.0,4155.0,459993.0,13.0,1088000000.0,118800000000.0,4.0,2053.0,29.0,2842.0,0.0,1.0,ICMP,3.0,271075008.0,192563.0,1.0,1.0,2.0,0.0
39240,7.0,5133.0,573516.0,14.0,1169000000.0,126900000000.0,4.0,4381.0,0.0,0.0,0.0,1.0,TCP,3.0,175207931.0,23693620.0,23.0,581.0,604.0,1.0
...,,,,,,,,,,,,,,,,,,,,
3339,6.0,129124.0,137646184.0,285.0,947000000.0,286000000000.0,4.0,7916.0,13532.0,14425112.0,451.0,0.0,UDP,4.0,5130.0,459700056.0,0.0,6438.0,6438.0,0.0
27648,2.0,127.0,12446.0,131.0,65000000.0,131000000000.0,7.0,2790.0,29.0,2842.0,0.0,1.0,ICMP,2.0,5290.0,1382.0,0.0,0.0,0.0,0.0
3429,2.0,124526.0,132744716.0,276.0,434000000.0,276000000000.0,2.0,7916.0,13311.0,14189526.0,443.0,0.0,UDP,1.0,4504.0,57263548.0,0.0,2518.0,2518.0,0.0
33153,2.0,731.0,71638.0,748.0,507000000.0,749000000000.0,7.0,2384.0,30.0,2940.0,1.0,1.0,ICMP,2.0,135465584.0,1942.0,0.0,0.0,0.0,0.0
33843,3.0,46.0,4508.0,48.0,155000000.0,48155000000.0,9.0,3028.0,29.0,2842.0,0.0,1.0,ICMP,2.0,5479.0,1382.0,0.0,0.0,0.0,0.0
11665,3.0,119355.0,124367910.0,390.0,899000000.0,391000000000.0,3.0,1943.0,7952.0,8285984.0,265.0,0.0,UDP,3.0,3842.0,3590.0,0.0,0.0,0.0,1.0
4217,5.0,36740.0,1983960.0,60.0,970000000.0,60970000000.0,7.0,1143.0,18474.0,997596.0,615.0,1.0,TCP,3.0,4524.0,1422.0,0.0,0.0,0.0,1.0
24821,7.0,83472.0,4507488.0,283.0,391000000.0,283000000000.0,5.0,10817.0,8246.0,445284.0,274.0,1.0,TCP,1.0,5419.0,1472.0,0.0,0.0,0.0,1.0
25020,5.0,129685.0,135131770.0,477.0,643000000.0,478000000000.0,9.0,2997.0,3971.0,4137782.0,132.0,1.0,ICMP,1.0,271113274.0,269035800.0,1095.0,1095.0,2190.0,1.0
11635,3.0,79646.0,82991132.0,260.0,502000000.0,261000000000.0,4.0,1943.0,8407.0,8760094.0,280.0,0.0,UDP,2.0,4358.0,143926544.0,0.0,0.0,0.0,1.0
27107,3.0,2548.0,275882.0,154.0,895000000.0,154000000000.0,4.0,3593.0,1732.0,1828896.0,171.0,1.0,TCP,2.0,3294.0,5286.0,0.0,0.0,0.0,0.0
14280,4.0,7595.0,812588.0,105.0,788000000.0,105000000000.0,7.0,2040.0,34.0,3275.0,0.0,1.0,ICMP,3.0,4173.0,1382.0,0.0,0.0,0.0,1.0
7114,1.0,1320.0,12944.0,72.0,845000000.0,72145000000.0,9.0,2965.0,20.0,1962.0,0.0,1.0,ICMP,1.0,1382.0,1382.0,0.0,0.0,0.0,1.0
...,,,,,,,,,,,,,,,,,,,,
37202,4.0,4000.0,404800.0,160.0,817000000.0,160817000000.0,3.0,3118.0,3118.0,404800.0,3118.0,0.0,TCP,2.0,4018.0,4018.0,0.0,0.0,0.0,1.0
35559,7.0,4000.0,405200.0,167.0,904000000.0,167904000000.0,4.0,3118.0,3118.0,405200.0,3118.0,1.0,UDP,2.0,4018.0,4018.0,0.0,0.0,0.0,0.0
20892,5.0,4000.0,404800.0,156.0,870000000.0,156870000000.0,7.0,2965.0,3118.0,404800.0,3118.0,1.0,TCP,3.0,4018.0,4018.0,0.0,0.0,0.0,1.0
19648,6.0,4000.0,405600.0,164.0,893000000.0,164893000000.0,9.0,2965.0,3118.0,405600.0,3118.0,0.0,UDP,2.0,4018.0,4018.0,0.0,0.0,0.0,0.0
29442,4.0,527.0,51646.0,540.0,158000000.0,540000000000.0,7.0,1057.0,30.0,2940.0,1.0,1.0,ICMP,2.0,255431432.0,119984936.0,2358.0,2358.0,4716.0,0.0
11275,4.0,67753.0,72224698.0,150.0,780000000.0,151000000000.0,6.0,1306.0,13474.0,14363284.0,449.0,0.0,UDP,3.0,3404.0,3236.0,0.0,0.0,0.0,0.0
24660,6.0,315.0,30870.0,323.0,319000000.0,323000000000.0,7.0,2997.0,29.0,2842.0,0.0,1.0,ICMP,1.0,36662.0,32924.0,0.0,0.0,0.0,0.0
27948,2.0,420.0,41160.0,431.0,86000000.0,431000000000.0,5.0,2790.0,29.0,2842.0,0.0,1.0,ICMP,2.0,5563.0,1382.0,0.0,0.0,0.0,0.0
30561,3.0,999.0,97902.0,1033.0,316000000.0,1030000000000.0,9.0,4920.0,20.0,1960.0,0.0,1.0,ICMP,4.0,273286259.0,133912647.0,4889.0,2.0,4891.0,0.0
2949,7.0,128967.0,134383614.0,467.0,531000000.0,468000000000.0,2.0,4440.0,6027.0,6280134.0,200.0,0.0,UDP,1.0,4033.0,1312.0,0.0,0.0,0.0,1.0
29322,6.0,105189.0,109606938.0,370.0,34000000.0,370000000000.0,4.0,1057.0,9059.0,9439478.0,301.0,1.0,ICMP,3.0,50827.0,109775385.0,0.0,2512.0,2512.0,1.0
11545,1.0,134994.0,143903604.0,320.0,756000000.0,321000000000.0,3.0,1943.0,4288.0,4571008.0,142.0,0.0,UDP,2.0,4173.0,231937032.0,0.0,2564.0,2564.0,1.0
2649,3.0,108713.0,115888058.0,263.0,194000000.0,263000000000.0,3.0,2385.0,2369.0,2525354.0,78.0,0.0,UDP,2.0,168355535.0,3833.0,2759.0,0.0,2759.0,1.0
11335,3.0,19116.0,19918872.0,60.0,865000000.0,60865000000.0,5.0,1790.0,9477.0,9875034.0,315.0,0.0,UDP,3.0,3343.0,3553.0,0.0,0.0,0.0,1.0
38205,7.0,1450.0,145450.0,851.0,919000000.0,851900000000.0,6.0,4440.0,719.0,719000.0,86.0,1.0,ICMP,1.0,719320.0,719320.0,0.0,0.0,0.0,0.0
36245,1.0,723.0,73948.0,857.0,967000000.0,857900000000.0,3.0,1057.0,397.0,397050.0,46.0,0.0,UDP,2.0,71930.0,71930.0,0.0,0.0,0.0,1.0
19184,4.0,3152.0,307520.0,890.0,921000000.0,890900000000.0,5.0,1306.0,1077.0,1077000.0,122.0,1.0,ICMP,3.0,71930.0,71930.0,0.0,0.0,0.0,0.0
1074,3.0,1413.0,141300.0,945.0,945000000.0,945000000000.0,6.0,2385.0,243.0,243000.0,27.0,0.0,UDP,4.0,71930.0,71930.0,0.0,0.0,0.0,1.0
16212,2.0,3239.0,323920.0,958.0,958000000.0,958000000000.0,4.0,1790.0,837.0,837000.0,95.0,1.0,ICMP,1.0,71930.0,71930.0,0.0,0.0,0.0,0.0
20351,5.0,1830.0,183000.0,971.0,971000000.0,971000000000.0,2.0,2790.0,918.0,918000.0,104.0,0.0,UDP,2.0,71930.0,71930.0,0.0,0.0,0.0,1.0
...,,,,,,,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,,,,,,,
44762,7.0,3.0,3000.0,4000.0,400000000.0,400000000000.0,1.0,13797.0,3.0,3000.0,0.0,1.0,ICMP,4.0,71930.0,71930.0,0.0,0.0,0.0,0.0
20477,2.0,1.0,1000.0,4000.0,400000000.0,400000000000.0,1.0,4440.0,1.0,1000.0,0.0,1.0,ICMP,3.0,71930.0,71930.0,0.0,0.0,0.0,1.0
18138,4.0,2.0,2000.0,4000.0,400000000.0,400000000000.0,1.0,1306.0,2.0,2000.0,0.0,1.0,ICMP,2.0,71930.0,71930.0,0.0,0.0,0.0,0.0
39762,6.0,4.0,4000.0,4000.0,400000000.0,400000000000.0,1.0,2997.0,4.0,4000.0,0.0,1.0,ICMP,1.0,71930.0,71930.0,0.0,0.0,0.0,0.0
37645,1.0,5.0,5000.0,4000.0,400000000.0,400000000000.0,1.0,1943.0,5.0,5000.0,0.0,1.0,ICMP,4.0,71930.0,71930.0,0.0,0.0,0.0,1.0
42012,3.0,6.0,6000.0,4000.0,400000000.0,400000000000.0,1.0,4920.0,6.0,6000.0,0.0,1.0,ICMP,3.0,71930.0,71930.0,0.0,0.0,0.0,0.0
33245,5.0,7.0,7000.0,4000.0,400000000.0,400000000000.0,1.0,2790.0,7.0,7000.0,0.0,1.0,ICMP,2.0,71930.0,71930.0,0.0,0.0,0.0,1.0
2488,1,0,0,0,0,0,2,4,0.0,0.0,0.0,0.0,UDP,1.0,2668.0,856.0,0.0,0.0,0.0,0.0
6918,3,769,75754,121,238000000,121000000000,3,1931,29.0,2842.0,0.0,1.0,ICMP,2.0,4425.0,3413.0,0.0,0.0,0.0,1.0
11635,4,39341,9551360,250,423000000,251000000000,5,2790,8324.0,651552.0,277.0,0.0,TCP,2.0,231511.0,9897209.0,0.0,0.0,2.0,1.0
29922,5,92938,82781700,417,721000000,417000000000,7,4920,12659.0,9838564.0,421.0,1.0,UDP,1.0,135577081.0,135892103.0,175.0,503.0,3838.0,0.0
42935,7,260006,147128002,1881,999000000,1880000000000,12,13797,19190.0,14953872.0,639.0,1.0,TCP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,1.0
16138,2,1332,133590,104,92000000,104000000000,4,926,29.0,2842.0,0.0,1.0,ICMP,3.0,5666.0,1399.0,0.0,0.0,0.0,0.0
11006,1,22,2048,19,82000000,1982000000,3,636,29.0,2842.0,0.0,1.0,TCP,2.0,2035.0,1313.0,0.0,0.0,0.0,1.0
13457,4,25361,3501242,272,521000000,272000000000,8,3492,3267.0,446510.0,125.0,1.0,UDP,3.0,11607.0,246915.0,0.0,0.0,0.0,0.0
23886,3,9,8192,18,37000000,91837000000,3,843,29.0,2842.0,0.0,1.0,ICMP,1.0,3231.0,2461.0,0.0,0.0,0.0,1.0
27985,4,8,768,17,49000000,1749000000,4,812,29.0,2842.0,0.0,1.0,TCP,2.0,769.0,0.0,0.0,0.0,0.0,0.0
36863,7,24,2304,20,70000000,2070000000,2,569,29.0,2842.0,0.0,1.0,ICMP,4.0,1050.0,1354.0,0.0,0.0,0.0,1.0
37647,2,7,640,13,60000000,1360000000,2,541,29.0,2842.0,0.0,1.0,TCP,1.0,637.0,3.0,0.0,0.0,0.0,0.0
20402,6,47,4608,21,94000000,2194000000,3,722,29.0,2842.0,0.0,1.0,UDP,2.0,4573.0,35.0,0.0,0.0,0.0,1.0
18053,2,11,1024,15,56000000,1156000000,3,633,29.0,2842.0,0.0,1.0,ICMP,4.0,1020.0,4.0,0.0,0.0,0.0,0.0
13705,3,5,448,9,30000000,930000000,2,542,29.0,2842.0,0.0,1.0,UDP,1.0,444.0,4.0,0.0,0.0,0.0,1.0
25222,1,4,384,8,21000000,821000000,2,543,29.0,2842.0,0.0,1.0,TCP,3.0,381.0,3.0,0.0,0.0,0.0,0.0
31347,4,7,640,13,60000000,1360000000,2,541,29.0,2842.0,0.0,1.0,ICMP,3.0,637.0,3.0,0.0,0.0,0.0,1.0
24588,7,3,256,5,14000000,515000000,2,544,29.0,2842.0,0.0,1.0,UDP,2.0,253.0,3.0,0.0,0.0,0.0,0.0
18001,5,6,512,10,45000000,1045000000,2,542,29.0,2842.0,0.0,1.0,ICMP,4.0,509.0,3.0,0.0,0.0,0.0,1.0
20666,2,4,384,8,21000000,821000000,2,543,29.0,2842.0,0.0,1.0,TCP,1.0,381.0,3.0,0.0,0.0,0.0,0.0
22006,3,3,256,5,14000000,515000000,2,544,29.0,2842.0,0.0,1.0,UDP,3.0,253.0,3.0,0.0,0.0,0.0,1.0
12232,6,5,448,9,30000000,930000000,2,542,29.0,2842.0,0.0,1.0,ICMP,2.0,444.0,4.0,0.0,0.0,0.0,0.0
17201,4,6,512,10,45000000,1045000000,2,542,29.0,2842.0,0.0,1.0,TCP,3.0,509.0,3.0,0.0,0.0,0.0,1.0
30555,1,3,256,5,14000000,515000000,2,544,29.0,2842.0,0.0,1.0,UDP,4.0,253.0,3.0,0.0,0.0,0.0,0.0
11876,5,4,384,8,21000000,821000000,2,543,29.0,2842.0,0.0,1.0,ICMP,1.0,381.0,3.0,0.0,0.0,0.0,1.0
14504,2,6,512,10,45000000,1045000000,2,542,29.0,2842.0,0.0,1.0,TCP,2.0,509.0,3.0,0.0,0.0,0.0,0.0
16888,3,4,384,8,21000000,821000000,2,543,29.0,2842.0,0.0,1.0,UDP,1.0,381.0,3.0,0.0,0.0,0.0,1.0
38700,4,3,256,5,14000000,515000000,2,544,29.0,2842.0,0.0,1.0,ICMP,2.0,253.0,3.0,0.0,0.0,0.0,0.0
22999,1,6,512,10,45000000,1045000000,2,542,29.0,2842.0,0.0,1.0,TCP,4.0,509.0,3.0,0.0,0.0,0.0,1.0
13777,5,3,256,5,14000000,515000000,2,544,29.0,2842.0,0.0,1.0,UDP,3.0,253.0,3.0,0.0,0.0,0.0,0.0
17053,2,4,384,8,21000000,821000000,2,543,29.0,2842.0,0.0,1.0,ICMP,1.0,381.0,3.0,0.0,0.0,0.0,1.0
39201,3,6,512,10,45000000,1045000000,2,542,29.0,2842.0,0.0,1.0,TCP,3.0,509.0,3.0,0.0,0.0,0.0,1.0
24455,4,3,256,5,14000000,515000000,2,544,29.0,2842.0,0.0,1.0,UDP,2.0,253.0,3.0,0.0,0.0,0.0,0.0
11102,1,4,384,8,21000000,821000000,2,543,29.0,2842.0,0.0,1.0,ICMP,4.0,381.0,3.0,0.0,0.0,0.0,1.0
17888,2,3,256,5,14000000,515000000,2,544,29.0,2842.0,0.0,1.0,TCP,1.0,253.0,3.0,0.0,0.0,0.0,0.0
30999,3,4,384,8,21000000,821000000,2,543,29.0,2842.0,0.0,1.0,UDP,3.0,381.0,3.0,0.0,0.0,0.0,1.0
19222,4,3,256,5,14000000,515000000,2,544,29.0,2842.0,0.0,1.0,ICMP,2.0,253.0,3.0,0.0,0.0,0.0,0.0
22999,1,4,384,8,21000000,821000000,2,543,29.0,2842.0,0.0,1.0,TCP,4.0,381.0,3.0,0.0,0.0,0.0,1.0
38888,2,3,256,5,14000000,515000000,2,544,29.0,2842.0,0.0,1.0,UDP,1.0,253.0,3.0,0.0,0.0,0.0,0.0
13333,3,4,384,8,21000000,821000000,2,543,29.0,2842.0,0.0,1.0,ICMP,3.0,381.0,3.0,0.0,0.0,0.0,1.0
17666,4,3,256,5,14000000,515000000,2,544,29.0,2842.0,0.0,1.0,TCP,2.0,253.0,3.0,0.0,0.0,0.0,0.0
22777,1,3,256,5,14000000,515000000,2,544,29.0,2842.0,0.0,1.0,UDP,4.0,253.0,3.0,0.0,0.0,0.0,1.0
39444,2,4,384,8,21000000,821000000,2,543,29.0,2842.0,0.0,1.0,ICMP,1.0,381.0,3.0,0.0,0.0,0.0,0.0
14222,3,3,256,5,14000000,515000000,2,544,29.0,2842.0,0.0,1.0,TCP,3.0,253.0,3.0,0.0,0.0,0.0,1.0
18888,4,4,384,8,21000000,821000000,2,543,29.0,2842.0,0.0,1.0,UDP,2.0,381.0,3.0,0.0,0.0,0.0,0.0
12999,1,3,256,5,14000000,515000000,2,544,29.0,2842.0,0.0,1.0,ICMP,4.0,253.0,3.0,0.0,0.0,0.0,1.0
17333,2,4,384,8,21000000,821000000,2,543,29.0,2842.0,0.0,1.0,TCP,1.0,381.0,3.0,0.0,0.0,0.0,0.0
38222,3,3,256,5,14000000,515000000,2,544,29.0,2842.0,0.0,1.0,UDP,3.0,253.0,3.0,0.0,0.0,0.0,1.0
19777,4,4,384,8,21000000,821000000,2,543,29.0,2842.0,0.0,1.0,ICMP,2.0,381.0,3.0,0.0,0.0,0.0,0.0
13444,1,3,256,5,14000000,515000000,2,544,29.0,2842.0,0.0,1.0,TCP,4.0,253.0,3.0,0.0,0.0,0.0,1.0
18222,2,4,384,8,21000000,821000000,2,5,,,,,,,,,,,,
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,TCP,1.0,2668.0,856.0,0.0,0.0,0.0,1.0
6918,3.0,769.0,75754.0,121.0,238000000.0,121000000000.0,3.0,1931.0,29.0,2842.0,0.0,0.0,UDP,1.0,4425.0,3413.0,0.0,0.0,0.0,0.0
11635,4.0,39341.0,9551360.0,250.0,423000000.0,251000000000.0,5.0,2790.0,8324.0,651552.0,277.0,1.0,TCP,2.0,231511.0,9897209.0,0.0,0.0,2.0,1.0
29922,5.0,92938.0,82781700.0,417.0,721000000.0,417000000000.0,7.0,4920.0,12659.0,9838564.0,421.0,1.0,UDP,3.0,135577081.0,135892103.0,175.0,503.0,3838.0,0.0
42935,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,13797.0,19190.0,14953872.0,639.0,1.0,ICMP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
7092,5.0,411.0,40278.0,421.0,454000000.0,421000000000.0,5.0,3443.0,29.0,2842.0,0.0,0.0,ICMP,1.0,271316399.0,270547908.0,1.0,1.0,2.0,1.0
9786,5.0,46362.0,49421892.0,102.0,873000000.0,103000000000.0,3.0,1109.0,13429.0,14315314.0,447.0,0.0,UDP,1.0,3323.0,926.0,0.0,0.0,0.0,0.0
7152,5.0,470.0,46060.0,481.0,467000000.0,481000000000.0,5.0,3443.0,30.0,2940.0,1.0,0.0,ICMP,1.0,271328243.0,270559752.0,1.0,1.0,2.0,1.0
31161,7.0,941.0,92218.0,963.0,277000000.0,963000000000.0,11.0,4942.0,29.0,2842.0,0.0,1.0,ICMP,1.0,406376635.0,270543642.0,3.0,3.0,6.0,0.0
30921,3.0,2.0,196.0,2.0,692000000.0,2692000000.0,9.0,4942.0,0.0,0.0,0.0,1.0,ICMP,1.0,81869.0,135537206.0,0.0,0.0,0.0,0.0
2649,3.0,108713.0,115888058.0,263.0,194000000.0,263000000000.0,3.0,2385.0,2369.0,2525354.0,78.0,0.0,UDP,3.0,3581.0,3413.0,0.0,0.0,0.0,1.0
10266,3.0,112536.0,117262512.0,383.0,378000000.0,383000000000.0,2.0,1931.0,6364.0,6631288.0,212.0,0.0,UDP,2.0,4538.0,279386950.0,0.0,0.0,0.0,1.0
2769,4.0,80016.0,83376672.0,287.0,69000000.0,287000000000.0,3.0,4440.0,8683.0,9047686.0,289.0,0.0,UDP,2.0,4391.0,109561944.0,0.0,3829.0,3829.0,1.0
10899,6.0,88007.0,5104406.0,285.0,164000000.0,285000000000.0,3.0,4357.0,8787.0,509646.0,292.0,1.0,TCP,3.0,156728831.0,11645242.0,252.0,135.0,387.0,1.0
24851,3.0,92374.0,5357692.0,322.0,177000000.0,322000000000.0,5.0,10817.0,7992.0,463536.0,266.0,1.0,TCP,3.0,307023622.0,23564268.0,344.0,246.0,590.0,1.0
14292,7.0,30000.0,400000.0,400.0,80000000.0,40000000000.0,4.0,3000.0,7000.0,100000.0,100.0,1.0,TCP,4.0,20000000.0,20000000.0,500.0,500.0,1000.0,0.0
11111,5.0,4000.0,40000.0,400.0,40000000.0,40000000000.0,2.0,2000.0,2000.0,10000.0,100.0,1.0,UDP,3.0,1000000.0,1000000.0,10.0,10.0,20.0,1.0
11111,5.0,4000.0,40000.0,400.0,40000000.0,40000000000.0,2.0,2000.0,2000.0,10000.0,100.0,1.0,TCP,4.0,2000000.0,2000000.0,20.0,20.0,40.0,0.0
...,,,,,,,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,,,,,,,
99999,3.0,4000.0,40000.0,400.0,40000000.0,40000000000.0,2.0,2000.0,2000.0,10000.0,100.0,1.0,UDP,3.0,1000000.0,1000000.0,10.0,10.0,20.0,1.0
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,TCP,1.0,2668.0,856.0,0.0,0.0,0.0,0.0
6918,3.0,769.0,75754.0,121.0,238000000.0,121000000000.0,3.0,1931.0,29.0,2842.0,0.0,0.0,UDP,2.0,4425.0,3413.0,0.0,0.0,0.0,0.0
11635,4.0,39341.0,9551360.0,250.0,423000000.0,251000000000.0,5.0,2790.0,8324.0,651552.0,277.0,1.0,ICMP,3.0,231511.0,9897209.0,0.0,0.0,2.0,1.0
29922,5.0,92938.0,82781700.0,417.0,721000000.0,417000000000.0,7.0,4920.0,12659.0,9838564.0,421.0,1.0,TCP,2.0,135577081.0,135892103.0,175.0,503.0,3838.0,1.0
42935,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,13797.0,19190.0,14953872.0,639.0,1.0,TCP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
12175,4.0,126043.0,134361838.0,280.0,271000000.0,280000000000.0,3.0,2242.0,13299.0,14176734.0,443.0,0.0,UDP,2.0,4213.0,1542.0,0.0,0.0,0.0,0.0
29382,7.0,517.0,50666.0,530.0,167000000.0,530000000000.0,4.0,1057.0,29.0,2842.0,0.0,1.0,ICMP,3.0,127978844.0,56868.0,2374.0,0.0,2374.0,1.0
4277,3.0,98906.0,108336348.0,221.0,71000000.0,221000000000.0,11.0,1143.0,13505.0,14746474.0,450.0,1.0,TCP,2.0,3069947.0,2855392.0,143.0,133.0,276.0,0.0
41283,2.0,126070.0,138798132.0,283.0,321000000.0,283000000000.0,7.0,8050.0,13502.0,14758068.0,450.0,1.0,TCP,4.0,13476914.0,157292333.0,277.0,387.0,664.0,0.0
31483,1.0,44455.0,48726358.0,100.0,521000000.0,101000000000.0,9.0,10987.0,13617.0,14906018.0,453.0,1.0,TCP,1.0,222049230.0,10439662.0,12044.0,668.0,12712.0,1.0
